page,url,template,kind,file,width,height,subject,prompt,alt,caption,placement,source
/shelf-life/produce/how-long-does-apples-last/,/shelf-life/produce/how-long-does-apples-last/,shelfLife,og,og.jpg,1200,630,"crisp apples","Wide horizontal editorial food photograph, crisp apples in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Crisp apples stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/produce/how-long-does-apples-last/og.jpg
/shelf-life/produce/how-long-does-bananas-last/,/shelf-life/produce/how-long-does-bananas-last/,shelfLife,hero,hero.jpg,1600,900,"ripe bananas","Featured hero image, ripe bananas in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Ripe bananas stored in an airtight glass container on a pantry shelf","Airtight storage keeps ripe bananas fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/produce/how-long-does-bananas-last/hero.jpg
/shelf-life/produce/how-long-does-bananas-last/,/shelf-life/produce/how-long-does-bananas-last/,shelfLife,support,support.jpg,1200,675,"ripe bananas","Detail shot, ripe bananas in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Ripe bananas stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: ripe bananas in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/produce/how-long-does-bananas-last/support.jpg
/shelf-life/produce/how-long-does-bananas-last/,/shelf-life/produce/how-long-does-bananas-last/,shelfLife,pin,pin.jpg,1000,1500,"ripe bananas","Vertical editorial food photograph, ripe bananas in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Ripe bananas stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/produce/how-long-does-bananas-last/pin.jpg
/shelf-life/produce/how-long-does-bananas-last/,/shelf-life/produce/how-long-does-bananas-last/,shelfLife,og,og.jpg,1200,630,"ripe bananas","Wide horizontal editorial food photograph, ripe bananas in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Ripe bananas stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/produce/how-long-does-bananas-last/og.jpg
/shelf-life/produce/how-long-does-lettuce-last/,/shelf-life/produce/how-long-does-lettuce-last/,shelfLife,hero,hero.jpg,1600,900,"crisp green lettuce","Featured hero image, crisp green lettuce in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Crisp green lettuce stored in an airtight glass container on a pantry shelf","Airtight storage keeps crisp green lettuce fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/produce/how-long-does-lettuce-last/hero.jpg
/shelf-life/produce/how-long-does-lettuce-last/,/shelf-life/produce/how-long-does-lettuce-last/,shelfLife,support,support.jpg,1200,675,"crisp green lettuce","Detail shot, crisp green lettuce in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Crisp green lettuce stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: crisp green lettuce in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/produce/how-long-does-lettuce-last/support.jpg
/shelf-life/produce/how-long-does-lettuce-last/,/shelf-life/produce/how-long-does-lettuce-last/,shelfLife,pin,pin.jpg,1000,1500,"crisp green lettuce","Vertical editorial food photograph, crisp green lettuce in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Crisp green lettuce stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/produce/how-long-does-lettuce-last/pin.jpg
/shelf-life/produce/how-long-does-lettuce-last/,/shelf-life/produce/how-long-does-lettuce-last/,shelfLife,og,og.jpg,1200,630,"crisp green lettuce","Wide horizontal editorial food photograph, crisp green lettuce in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Crisp green lettuce stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/produce/how-long-does-lettuce-last/og.jpg
/shelf-life/produce/how-long-does-mushrooms-last/,/shelf-life/produce/how-long-does-mushrooms-last/,shelfLife,hero,hero.jpg,1600,900,"fresh button mushrooms","Featured hero image, fresh button mushrooms in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Fresh button mushrooms stored in an airtight glass container on a pantry shelf","Airtight storage keeps fresh button mushrooms fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/produce/how-long-does-mushrooms-last/hero.jpg
/shelf-life/produce/how-long-does-mushrooms-last/,/shelf-life/produce/how-long-does-mushrooms-last/,shelfLife,support,support.jpg,1200,675,"fresh button mushrooms","Detail shot, fresh button mushrooms in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Fresh button mushrooms stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: fresh button mushrooms in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/produce/how-long-does-mushrooms-last/support.jpg
/shelf-life/produce/how-long-does-mushrooms-last/,/shelf-life/produce/how-long-does-mushrooms-last/,shelfLife,pin,pin.jpg,1000,1500,"fresh button mushrooms","Vertical editorial food photograph, fresh button mushrooms in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Fresh button mushrooms stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/produce/how-long-does-mushrooms-last/pin.jpg
/shelf-life/produce/how-long-does-mushrooms-last/,/shelf-life/produce/how-long-does-mushrooms-last/,shelfLife,og,og.jpg,1200,630,"fresh button mushrooms","Wide horizontal editorial food photograph, fresh button mushrooms in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Fresh button mushrooms stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/produce/how-long-does-mushrooms-last/og.jpg
/shelf-life/produce/how-long-does-onions-last/,/shelf-life/produce/how-long-does-onions-last/,shelfLife,hero,hero.jpg,1600,900,"onions in a mesh bag","Featured hero image, onions in a mesh bag in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Onions in a mesh bag stored in an airtight glass container on a pantry shelf","Airtight storage keeps onions in a mesh bag fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/produce/how-long-does-onions-last/hero.jpg
/shelf-life/produce/how-long-does-onions-last/,/shelf-life/produce/how-long-does-onions-last/,shelfLife,support,support.jpg,1200,675,"onions in a mesh bag","Detail shot, onions in a mesh bag in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Onions in a mesh bag stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: onions in a mesh bag in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/produce/how-long-does-onions-last/support.jpg
/shelf-life/produce/how-long-does-onions-last/,/shelf-life/produce/how-long-does-onions-last/,shelfLife,pin,pin.jpg,1000,1500,"onions in a mesh bag","Vertical editorial food photograph, onions in a mesh bag in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Onions in a mesh bag stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/produce/how-long-does-onions-last/pin.jpg
/shelf-life/produce/how-long-does-onions-last/,/shelf-life/produce/how-long-does-onions-last/,shelfLife,og,og.jpg,1200,630,"onions in a mesh bag","Wide horizontal editorial food photograph, onions in a mesh bag in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Onions in a mesh bag stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/produce/how-long-does-onions-last/og.jpg
/shelf-life/produce/how-long-does-potatoes-last/,/shelf-life/produce/how-long-does-potatoes-last/,shelfLife,hero,hero.jpg,1600,900,"potatoes in a burlap sack","Featured hero image, potatoes in a burlap sack in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Potatoes in a burlap sack stored in an airtight glass container on a pantry shelf","Airtight storage keeps potatoes in a burlap sack fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/produce/how-long-does-potatoes-last/hero.jpg
/shelf-life/produce/how-long-does-potatoes-last/,/shelf-life/produce/how-long-does-potatoes-last/,shelfLife,support,support.jpg,1200,675,"potatoes in a burlap sack","Detail shot, potatoes in a burlap sack in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Potatoes in a burlap sack stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: potatoes in a burlap sack in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/produce/how-long-does-potatoes-last/support.jpg
/shelf-life/produce/how-long-does-potatoes-last/,/shelf-life/produce/how-long-does-potatoes-last/,shelfLife,pin,pin.jpg,1000,1500,"potatoes in a burlap sack","Vertical editorial food photograph, potatoes in a burlap sack in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Potatoes in a burlap sack stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/produce/how-long-does-potatoes-last/pin.jpg
/shelf-life/produce/how-long-does-potatoes-last/,/shelf-life/produce/how-long-does-potatoes-last/,shelfLife,og,og.jpg,1200,630,"potatoes in a burlap sack","Wide horizontal editorial food photograph, potatoes in a burlap sack in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Potatoes in a burlap sack stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/produce/how-long-does-potatoes-last/og.jpg
/shelf-life/produce/how-long-does-strawberries-last/,/shelf-life/produce/how-long-does-strawberries-last/,shelfLife,hero,hero.jpg,1600,900,"fresh strawberries","Featured hero image, fresh strawberries in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Fresh strawberries stored in an airtight glass container on a pantry shelf","Airtight storage keeps fresh strawberries fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/produce/how-long-does-strawberries-last/hero.jpg
/shelf-life/produce/how-long-does-strawberries-last/,/shelf-life/produce/how-long-does-strawberries-last/,shelfLife,support,support.jpg,1200,675,"fresh strawberries","Detail shot, fresh strawberries in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Fresh strawberries stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: fresh strawberries in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/produce/how-long-does-strawberries-last/support.jpg
/shelf-life/produce/how-long-does-strawberries-last/,/shelf-life/produce/how-long-does-strawberries-last/,shelfLife,pin,pin.jpg,1000,1500,"fresh strawberries","Vertical editorial food photograph, fresh strawberries in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Fresh strawberries stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/produce/how-long-does-strawberries-last/pin.jpg
/shelf-life/produce/how-long-does-strawberries-last/,/shelf-life/produce/how-long-does-strawberries-last/,shelfLife,og,og.jpg,1200,630,"fresh strawberries","Wide horizontal editorial food photograph, fresh strawberries in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Fresh strawberries stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/produce/how-long-does-strawberries-last/og.jpg
/shelf-life/produce/how-long-does-tomatoes-last/,/shelf-life/produce/how-long-does-tomatoes-last/,shelfLife,hero,hero.jpg,1600,900,"ripe vine tomatoes","Featured hero image, ripe vine tomatoes in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Ripe vine tomatoes stored in an airtight glass container on a pantry shelf","Airtight storage keeps ripe vine tomatoes fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/produce/how-long-does-tomatoes-last/hero.jpg
/shelf-life/produce/how-long-does-tomatoes-last/,/shelf-life/produce/how-long-does-tomatoes-last/,shelfLife,support,support.jpg,1200,675,"ripe vine tomatoes","Detail shot, ripe vine tomatoes in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Ripe vine tomatoes stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: ripe vine tomatoes in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/produce/how-long-does-tomatoes-last/support.jpg
/shelf-life/produce/how-long-does-tomatoes-last/,/shelf-life/produce/how-long-does-tomatoes-last/,shelfLife,pin,pin.jpg,1000,1500,"ripe vine tomatoes","Vertical editorial food photograph, ripe vine tomatoes in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Ripe vine tomatoes stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/produce/how-long-does-tomatoes-last/pin.jpg
/shelf-life/produce/how-long-does-tomatoes-last/,/shelf-life/produce/how-long-does-tomatoes-last/,shelfLife,og,og.jpg,1200,630,"ripe vine tomatoes","Wide horizontal editorial food photograph, ripe vine tomatoes in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Ripe vine tomatoes stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/produce/how-long-does-tomatoes-last/og.jpg
/shelf-life/produce/,/shelf-life/produce/,category,hero,hero.jpg,1600,900,"fresh produce","Featured hero image, fresh produce a tidy arrangement of fresh produce in a clean modern refrigerator, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Fresh produce arranged in a bright, organized pantry","","Hero — immediately below the H1",/images/source/shelf-life/produce/hero.jpg
/shelf-life/produce/,/shelf-life/produce/,category,pin,pin.jpg,1000,1500,"fresh produce","Vertical editorial food photograph, fresh produce a tidy arrangement of fresh produce in a clean modern refrigerator, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Fresh produce arranged in a bright, organized pantry","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/produce/pin.jpg
/shelf-life/produce/,/shelf-life/produce/,category,og,og.jpg,1200,630,"fresh produce","Wide horizontal editorial food photograph, fresh produce a tidy arrangement of fresh produce in a clean modern refrigerator, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Fresh produce arranged in a bright, organized pantry","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/produce/og.jpg
/shelf-life/,/shelf-life/,pillar,hero,hero.jpg,1600,900,"pantry staples","Featured hero image, pantry staples a bright modern kitchen pantry with organized airtight glass containers, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Pantry staples arranged in a bright, organized pantry","","Hero — immediately below the H1",/images/source/shelf-life/hero.jpg
/shelf-life/,/shelf-life/,pillar,pin,pin.jpg,1000,1500,"pantry staples","Vertical editorial food photograph, pantry staples a bright modern kitchen pantry with organized airtight glass containers, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Pantry staples arranged in a bright, organized pantry","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/pin.jpg
/shelf-life/,/shelf-life/,pillar,og,og.jpg,1200,630,"pantry staples","Wide horizontal editorial food photograph, pantry staples a bright modern kitchen pantry with organized airtight glass containers, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Pantry staples arranged in a bright, organized pantry","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/og.jpg
/storage-methods/canning/canning-basics-for-beginners/,/storage-methods/canning/canning-basics-for-beginners/,guide,hero,hero.jpg,1600,900,"glass canning jars of preserves","Featured hero image, glass canning jars of preserves glass canning jars filled with preserves on a white kitchen counter beside fresh produce, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Glass canning jars of preserves preserved in glass jars","Proper airtight storage keeps glass canning jars of preserves fresh for months.","Hero — immediately below the H1",/images/source/storage-methods/canning/canning-basics-for-beginners/hero.jpg
/storage-methods/canning/canning-basics-for-beginners/,/storage-methods/canning/canning-basics-for-beginners/,guide,support,support.jpg,1200,675,"glass canning jars of preserves","Detail shot, glass canning jars of preserves glass canning jars filled with preserves on a white kitchen counter beside fresh produce, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Glass canning jars of preserves preserved in glass jars — supporting storage detail","Detail: glass canning jars of preserves in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/storage-methods/canning/canning-basics-for-beginners/support.jpg
/storage-methods/canning/canning-basics-for-beginners/,/storage-methods/canning/canning-basics-for-beginners/,guide,pin,pin.jpg,1000,1500,"glass canning jars of preserves","Vertical editorial food photograph, glass canning jars of preserves glass canning jars filled with preserves on a white kitchen counter beside fresh produce, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Glass canning jars of preserves preserved in glass jars","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/storage-methods/canning/canning-basics-for-beginners/pin.jpg
/storage-methods/canning/canning-basics-for-beginners/,/storage-methods/canning/canning-basics-for-beginners/,guide,og,og.jpg,1200,630,"glass canning jars of preserves","Wide horizontal editorial food photograph, glass canning jars of preserves glass canning jars filled with preserves on a white kitchen counter beside fresh produce, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Glass canning jars of preserves preserved in glass jars","","Social share asset (1200×630) — not rendered on page",/images/source/storage-methods/canning/canning-basics-for-beginners/og.jpg
/storage-methods/dry-goods/how-to-store-dry-goods/,/storage-methods/dry-goods/how-to-store-dry-goods/,guide,hero,hero.jpg,1600,900,"bulk dry goods","Featured hero image, bulk dry goods bulk dry goods in clear glass canisters and jars on natural wood pantry shelves, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Bulk dry goods stored in airtight containers in an organized pantry","Proper airtight storage keeps bulk dry goods fresh for months.","Hero — immediately below the H1",/images/source/storage-methods/dry-goods/how-to-store-dry-goods/hero.jpg
/storage-methods/dry-goods/how-to-store-dry-goods/,/storage-methods/dry-goods/how-to-store-dry-goods/,guide,support,support.jpg,1200,675,"bulk dry goods","Detail shot, bulk dry goods bulk dry goods in clear glass canisters and jars on natural wood pantry shelves, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Bulk dry goods stored in airtight containers in an organized pantry — supporting storage detail","Detail: bulk dry goods in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/storage-methods/dry-goods/how-to-store-dry-goods/support.jpg
/storage-methods/dry-goods/how-to-store-dry-goods/,/storage-methods/dry-goods/how-to-store-dry-goods/,guide,pin,pin.jpg,1000,1500,"bulk dry goods","Vertical editorial food photograph, bulk dry goods bulk dry goods in clear glass canisters and jars on natural wood pantry shelves, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Bulk dry goods stored in airtight containers in an organized pantry","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/storage-methods/dry-goods/how-to-store-dry-goods/pin.jpg
/storage-methods/dry-goods/how-to-store-dry-goods/,/storage-methods/dry-goods/how-to-store-dry-goods/,guide,og,og.jpg,1200,630,"bulk dry goods","Wide horizontal editorial food photograph, bulk dry goods bulk dry goods in clear glass canisters and jars on natural wood pantry shelves, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Bulk dry goods stored in airtight containers in an organized pantry","","Social share asset (1200×630) — not rendered on page",/images/source/storage-methods/dry-goods/how-to-store-dry-goods/og.jpg
